Year,Album,Artist,Win,Song,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Explicit
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,E.T.'s New Home - Soundtrack Reissue (2002),0.179,0.0247,-35.351,0.035,0.029,0.292,0.379,0.0821,136.605,98866,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Beginning Of A Friendship - Soundtrack Reissue (2002),0.156,0.0141,-34.499,0.0371,0.855,0.0901,0.198,0.0406,95.638,182573,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Toys - Soundtrack Reissue (2002),0.111,0.0276,-35.096,0.0363,0.66,0.0185,0.095,0.074,76.879,163560,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,I'm Keeping Him - Soundtrack Reissue (2002),0.124,0.0166,-30.662,0.0353,0.961,0.652,0.0921,0.0372,93.027,138440,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,E.T.'s Powers - Soundtrack Reissue (2002),0.142,0.0581,-25.445,0.0386,0.814,0.648,0.161,0.0299,74.498,162693,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,E.T. And Elliott Get Drunk - Soundtrack Reissue (2002),0.225,0.0244,-29.883,0.0365,0.857,0.486,0.11,0.0386,115.972,174160,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Frogs - Soundtrack Reissue (2002),0.15,0.0679,-24.667,0.0375,0.934,0.774,0.663,0.0484,85.746,130146,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,At Home - Sountrack Reissue (2002),0.196,0.0164,-28.778,0.0409,0.881,0.515,0.17,0.0369,132.408,337800,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Magic Of Halloween - Soundtrack Reissue (2002),0.214,0.0828,-18.826,0.0323,0.877,0.0551,0.316,0.0402,80.988,172093,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Sending The Signal - Soundtrack Reissue (2002),0.0614,0.0254,-30.181,0.0452,0.87,0.204,0.0926,0.0379,61.114,236066,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Searching For E.T. - Soundtrack Reissue (2002),0.144,0.231,-17.766,0.0366,0.756,0.842,0.24,0.0371,76.321,256040,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Invading Elliott's House - Soundtrack Reissue (2002),0.204,0.03,-22.506,0.0383,0.088,0.146,0.168,0.0363,72.105,141560,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,E.T. Is Dying - Soundtrack Reissue (2002),0.152,0.0315,-27.209,0.0351,0.92,0.00567,0.525,0.0354,136.771,139906,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Losing E.T. - Soundtrack Reissue (2002),0.162,0.0294,-28.653,0.0386,0.803,0.717,0.122,0.0286,49.923,122626,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,E.T. Is Alive! - Soundtrack Reissue (2002),0.0951,0.0149,-23.827,0.0361,0.927,0.356,0.0739,0.04,75.72,246066,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Escape / Chase / Saying Goodbye - Soundtrack Reissue (2002),0.116,0.173,-17.31,0.0371,0.757,0.547,0.367,0.0369,78.223,901600,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,End Credits - Soundtrack Reissue (2002),0.239,0.265,-16.262,0.0341,0.863,0.788,0.0999,0.0531,79.239,229293,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Minority Report - Minority Report Soundtrack,0.147,0.137,-22.15,0.0405,0.792,0.92,0.102,0.0473,70.16,389720,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"""Can You See?"" - Minority Report Soundtrack",0.254,0.303,-22.675,0.0889,0.504,0.881,0.106,0.0378,73.108,132346,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Pre-Crime To The Rescue - Minority Report Soundtrack,0.17,0.0291,-25.59,0.0385,0.713,0.86,0.206,0.0369,126.949,348653,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Sean And Lara - Minority Report Soundtrack,0.172,0.0213,-35.125,0.0443,0.837,0.865,0.0975,0.0335,116.092,286186,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Spyders - Minority Report Soundtrack,0.228,0.0895,-24.124,0.0346,0.186,0.941,0.122,0.0866,149.394,273666,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Greenhouse Effect - Minority Report Soundtrack,0.0801,0.0115,-36.112,0.0442,0.788,0.652,0.119,0.0336,83.507,309160,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Eye-Dentiscan - Minority Report Soundtrack,0.381,0.0305,-29.028,0.0421,0.913,0.925,0.125,0.0337,106.593,288946,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Everybody Runs! - Minority Report Soundtrack,0.203,0.138,-21.202,0.0402,0.561,0.866,0.106,0.135,84.786,190506,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Sean's Theme - Minority Report Soundtrack,0.158,0.0161,-32.834,0.0448,0.93,0.909,0.144,0.107,132.98,117413,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Anderton's Great Escape - Minority Report Soundtrack,0.324,0.348,-16.033,0.082,0.591,0.874,0.114,0.099,83.503,407760,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Dr. Eddie And Miss Van Eych - Minority Report Soundtrack,0.151,0.0228,-33.346,0.038,0.468,0.548,0.324,0.0309,63.502,188120,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Visions Of Anne Lively - Minority Report Soundtrack,0.168,0.155,-25.766,0.0431,0.311,0.966,0.102,0.0389,111.799,207613,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Leo Crow...The Confrontation - Minority Report Soundtrack,0.175,0.0535,-27.372,0.0377,0.321,0.928,0.0987,0.0355,86.88,355840,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"""Sean"" By Agatha - Minority Report Soundtrack",0.206,0.0111,-34.362,0.0432,0.781,0.774,0.111,0.0383,61.699,299826,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Psychic Truth And Finale - Minority Report Soundtrack,0.102,0.0837,-23.99,0.0401,0.63,0.783,0.196,0.0327,60.148,430386,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,A New Beginning - Minority Report Soundtrack,0.191,0.107,-23.609,0.0413,0.895,0.897,0.11,0.0759,73.029,209213,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Minority Report - Minority Report Soundtrack,0.199,0.132,-22.399,0.0398,0.784,0.933,0.103,0.0437,74.967,389720,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"""Can You See?"" - Minority Report Soundtrack",0.224,0.293,-22.967,0.0815,0.47,0.806,0.104,0.0392,68.293,132346,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Pre-Crime To The Rescue - Minority Report Soundtrack,0.159,0.0289,-25.857,0.0362,0.71,0.906,0.248,0.038,133.937,348653,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Sean And Lara - Minority Report Soundtrack,0.062,0.0201,-35.425,0.0452,0.841,0.874,0.0964,0.0349,62.526,286186,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Spyders - Minority Report Soundtrack,0.239,0.085,-24.319,0.0346,0.176,0.912,0.122,0.1,149.342,273666,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Greenhouse Effect - Minority Report Soundtrack,0.0637,0.0104,-36.106,0.0423,0.804,0.599,0.121,0.0342,70.339,309160,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Eye-Dentiscan - Minority Report Soundtrack,0.347,0.0308,-29.735,0.0423,0.908,0.901,0.126,0.0334,106.556,288946,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Everybody Runs! - Minority Report Soundtrack,0.201,0.137,-21.507,0.0427,0.589,0.888,0.109,0.11,168.933,190506,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Sean's Theme - Minority Report Soundtrack,0.14,0.0129,-33.012,0.0365,0.937,0.899,0.153,0.126,69.879,117320,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Anderton's Great Escape - Minority Report Soundtrack,0.324,0.343,-16.333,0.0758,0.553,0.863,0.112,0.0939,83.282,407760,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Dr. Eddie And Miss Van Eych - Minority Report Soundtrack,0.137,0.0183,-33.613,0.0414,0.513,0.662,0.27,0.0304,143.033,188120,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Visions Of Anne Lively - Minority Report Soundtrack,0.0763,0.156,-26.121,0.0418,0.312,0.964,0.105,0.0382,78.891,207613,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Leo Crow...The Confrontation - Minority Report Soundtrack,0.157,0.0462,-28.105,0.0375,0.282,0.931,0.105,0.0362,84.363,355840,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"""Sean"" By Agatha - Minority Report Soundtrack",0.114,0.0132,-34.845,0.0429,0.778,0.727,0.12,0.0388,81.483,299826,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Psychic Truth And Finale - Minority Report Soundtrack,0.0784,0.0754,-24.321,0.0412,0.597,0.762,0.335,0.0335,76.471,430386,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,A New Beginning - Minority Report Soundtrack,0.0879,0.108,-23.708,0.0464,0.9,0.904,0.0963,0.0783,168.076,209306,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Prologue,0.177,0.0188,-29.484,0.0367,0.957,0.446,0.635,0.0819,146.472,130293,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Harry's Wondrous World,0.227,0.264,-14.905,0.0325,0.881,0.9,0.114,0.228,84.986,321066,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Arrival of Baby Harry,0.0761,0.042,-24.631,0.0396,0.898,0.648,0.134,0.0349,80.529,265066,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Visit to the Zoo and Letters from Hogwarts,0.16,0.0332,-28.504,0.0405,0.906,0.71,0.285,0.0693,150.151,203400,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Diagon Alley and the Gringotts Vault,0.285,0.0442,-27.241,0.0358,0.876,0.0709,0.114,0.0558,129.025,246066,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Platform Nine-and-Three-Quarters and the Journey to Hogwarts,0.257,0.0492,-25.527,0.0405,0.921,0.862,0.131,0.0469,110.067,194040,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Entry into the Great Hall and the Banquet,0.173,0.0469,-29.795,0.0369,0.958,0.849,0.36,0.0535,79.989,222093,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Mr. Longbottom Flies,0.159,0.0972,-21.904,0.0367,0.88,0.883,0.113,0.0939,83.144,215133,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Hogwarts Forever! and the Moving Stairs,0.153,0.00905,-30.099,0.0372,0.971,0.607,0.107,0.073,164.191,226333,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Norwegian Ridgeback and a Change of Season,0.306,0.0162,-26.756,0.0307,0.897,0.635,0.107,0.038,90.331,167400,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Quidditch Match,0.269,0.299,-17.984,0.0413,0.807,0.854,0.105,0.102,138.999,508533,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Christmas at Hogwarts,0.18,0.0512,-29.604,0.0439,0.82,0.0546,0.137,0.0601,79.124,175533,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Invisibility Cloak and the Library Scene,0.18,0.0256,-34.212,0.0386,0.804,0.77,0.0977,0.0387,127.312,195200,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Fluffy's Harp,0.303,0.00382,-41.844,0.0447,0.97,0.835,0.137,0.0705,121.89,158760,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,In the Devil's Snare and the Flying Keys,0.0843,0.133,-23.032,0.0319,0.786,0.606,0.173,0.0435,73.167,140573,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Chess Game,0.356,0.187,-23.961,0.0502,0.805,0.916,0.0887,0.0531,124.993,228733,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Face of Voldemort,0.0942,0.084,-21.654,0.0402,0.693,0.718,0.0835,0.0365,88.147,370200,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Leaving Hogwarts,0.183,0.0473,-21.272,0.0375,0.932,0.91,0.0984,0.0365,73.398,133573,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Hedwig's Theme,0.156,0.162,-17.101,0.036,0.897,0.691,0.111,0.077,73.407,309093,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode IV ""A New Hope"": Main Theme",0.245,0.321,-14.278,0.0379,0.865,0.855,0.156,0.142,116.931,350333,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode IV ""A New Hope"": Princess Leia's Theme - Instrumental",0.128,0.0257,-24.853,0.0405,0.921,0.792,0.0832,0.0302,79.841,282493,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode IV ""A New Hope"": The Little People - Instrumental",0.32,0.0138,-31.223,0.0357,0.896,0.381,0.0518,0.0353,111.553,315040,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode V ""The Empire Strikes Back"": The Imperial March",0.557,0.269,-15.963,0.0299,0.847,0.593,0.428,0.167,104.136,183333,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode V ""The Empire Strikes Back"": Yoda's Theme - Instrumental",0.162,0.0675,-21.139,0.0396,0.972,0.929,0.0895,0.0465,76.342,194933,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode VI ""Return of the Jedi"": Parade of the Ewoks - Instrumental",0.515,0.143,-18.665,0.042,0.926,0.233,0.35,0.131,110.302,227200,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode V ""The Empire Strikes Back"": The Asteroid Field - Instrumental",0.426,0.287,-16.843,0.032,0.891,0.575,0.0978,0.186,77.383,273840,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode VI ""Return of the Jedi"": Luke and Leia - Instrumental",0.149,0.0292,-25.703,0.0452,0.966,0.945,0.095,0.0327,138.196,299000,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode IV ""A New Hope"": Cantina Band",0.747,0.359,-17.957,0.0406,0.634,0.74,0.11,0.895,130.001,136226,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode IV ""A New Hope"": Here They Come! - Instrumental",0.471,0.369,-14.922,0.0501,0.874,0.876,0.106,0.218,137.277,135973,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode VI ""Return of the Jedi"": Jabba the Hut - Instrumental",0.193,0.0186,-34.1,0.0369,0.972,0.819,0.117,0.121,79.261,187333,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode VI ""Return of the Jedi"": The Forest Battle - Instrumental",0.404,0.329,-16.374,0.0508,0.849,0.553,0.0938,0.225,148.801,260066,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,"Star Wars, Episode IV ""A New Hope"": Throne Room / Finale",0.246,0.258,-14.763,0.0359,0.9,0.911,0.11,0.144,121.385,477173,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Mecha World,0.373,0.213,-16.694,0.0315,0.91,0.887,0.111,0.0388,101.115,383853,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Abandoned in the Woods,0.184,0.156,-18.061,0.033,0.699,0.932,0.11,0.0361,84.883,187586,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Replicas,0.0654,0.0686,-30.267,0.0408,0.955,0.904,0.135,0.0279,71.551,357720,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Hide and Seek,0.168,0.0279,-31.295,0.0362,0.961,0.839,0.0978,0.0397,99.343,188426,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,For Always,0.118,0.13,-19.099,0.038,0.788,0.000368,0.0827,0.0382,78.14,281760,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Cybertronics,0.0653,0.0515,-29.783,0.0513,0.94,0.81,0.149,0.0335,60.868,211146,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,The Moon Rising,0.241,0.334,-17.427,0.0566,0.167,0.837,0.238,0.0631,133.509,266546,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Stored Memories and Monica's Theme,0.138,0.0245,-34.342,0.0364,0.938,0.898,0.108,0.0344,76.252,656186,FALSE
1978,star wars soundtrack,John Williams conducting the London Symphony Orchestra,0,Where Dreams Are Born,0.106,0.119,-22.327,0.0421,0.971,0.898,0.0944,0.0668,79.52,263253,FALSE
